date,ASML,AVGO,EQIX,GOOGL,ISRG,JPM,LIN,LLY,MSFT,NVO,PLD,RELX,ROP,SPGI,SPY,TDG,TSM,UNH
2021-03-22,0.0521901564,0.0017280005,0.0208712797,0.0018401525,0.0102333463,-0.0268788663,0.0046075381,0.0084104619,0.0244844222,0.0099503971,0.0325762963,-0.0052502859,0.0159237828,-0.0052679496,0.0079848556,-0.0069158194,0.0312418299,0.0035015112
2021-03-23,-0.0297227352,-0.0236069989,0.0136195754,0.0052394687,-0.0054705811,-0.0100018123,-0.0091729933,-0.0116229791,0.0067376299,-0.0430682636,0.0149541185,0.0044662124,0.0083981439,0.0037328769,-0.0078709166,-0.0241227503,-0.0195425334,0.0044702579
2021-03-24,0.0352677736,-0.0146314419,-0.0198737164,-0.0043107697,0.0003516850,0.0077611670,0.0070555580,-0.0191092201,-0.0089234064,-0.0136787194,-0.0131179662,0.0004041745,0.0040031679,0.0143012716,-0.0050831551,0.0169311385,-0.0516146971,0.0056989918
2021-03-25,0.0093678254,0.0096877031,0.0087267735,-0.0000345919,-0.0092396071,0.0128139976,0.0133819312,0.0162068172,-0.0132505678,0.0058158270,0.0058756635,0.0165655885,-0.0072118062,-0.0013928950,0.0056254008,-0.0111332957,0.0136746732,0.0013222054
2021-03-26,0.0713525059,0.0440546738,0.0232144100,-0.0038031172,0.0372604692,0.0166499339,0.0293360369,0.0121254003,0.0178184983,0.0192327427,0.0225031293,0.0000000000,0.0173795286,0.0234841429,0.0161149732,0.0003753695,0.0553191524,0.0145246068
2021-03-29,-0.0282417527,-0.0195418969,0.0061579096,0.0104013525,-0.0093054915,-0.0155394187,-0.0014213411,0.0055582520,-0.0052432538,0.0095897307,-0.0000936225,0.0063593540,-0.0048977550,0.0060908441,-0.0005050801,-0.0123797897,-0.0186169776,0.0068529014
2021-03-30,-0.0110361755,-0.0348273047,-0.0188996242,0.0003323961,0.0035085203,0.0117895928,-0.0061917446,-0.0045077794,-0.0144110297,-0.0074528632,-0.0000937137,-0.0086887501,-0.0130771268,-0.0247691031,-0.0026529898,0.0094098018,0.0059448138,-0.0145097214
2021-03-31,0.0267260888,0.0164417462,0.0070390376,0.0078426939,0.0171372319,-0.0145652724,0.0031506066,0.0071160017,0.0169077470,-0.0073615163,-0.0071187871,0.0023903510,0.0008185931,0.0002552546,0.0040534364,0.0056275161,0.0278957297,-0.0039881441
2021-04-01,0.0319743733,0.0265063913,-0.0023398942,0.0326106067,0.0117194535,0.0097223665,0.0024988551,-0.0084576414,0.0279083723,0.0035599369,0.0235849154,0.0174880098,0.0188022431,0.0277154363,0.0107991355,0.0268575197,0.0551236299,-0.0134386966
2021-04-05,0.0053214118,0.0263262755,0.0180530306,0.0418727861,0.0245184618,0.0053004478,0.0162368530,-0.0018894167,0.0277284524,0.0099022367,-0.0011979611,0.0167970071,0.0109415774,0.0124639112,0.0143531651,0.0000993800,-0.0024037352,0.0084724638
2021-04-06,-0.0195007998,-0.0094373050,-0.0022163184,-0.0043713607,0.0012011717,-0.0070298138,-0.0045197328,-0.0113039096,-0.0048581843,-0.0043905188,0.0087659978,-0.0072991554,0.0019283535,-0.0035951289,-0.0005907587,0.0175728189,-0.0165462491,-0.0156948697
2021-04-07,-0.0022929246,-0.0029138024,-0.0061855279,0.0134751438,-0.0076025123,0.0156678584,-0.0097143142,-0.0026259451,0.0082306098,-0.0020577444,0.0028355087,0.0073528248,-0.0021650520,-0.0127101500,0.0011574355,-0.0129071880,-0.0208266143,0.0034853987
2021-04-08,0.0212588844,0.0062593996,0.0047335874,0.0050913795,0.0122598037,0.0012261541,0.0030208418,0.0015905368,0.0134053109,0.0200324423,-0.0108543427,0.0084518364,0.0083424833,0.0122092016,0.0047467017,0.0159120839,0.0295271014,-0.0020511314
2021-04-09,-0.0086891930,-0.0008034389,-0.0003345752,0.0089939375,0.0183423981,0.0074782828,0.0092133938,0.0102953688,0.0102665067,0.0125630053,0.0098670989,0.0068571384,0.0080821460,0.0095457613,0.0072701364,-0.0013958799,-0.0051041339,0.0312694878
2021-04-12,-0.0061324365,-0.0029273349,0.0057749512,-0.0114723283,-0.0066541683,-0.0021118344,0.0022121478,-0.0144723349,0.0002345755,-0.0094123360,0.0030133268,0.0022699833,0.0096541926,0.0054457468,0.0003645517,0.0136534121,-0.0154723640,-0.0000531898
2021-04-13,-0.0020779667,0.0026670851,0.0207397054,0.0043703946,0.0195185463,-0.0119268844,0.0030125705,0.0039048755,0.0100817029,0.0188597412,0.0085580702,-0.0007548661,-0.0094678596,0.0050119828,0.0029639294,-0.0085145873,0.0030604063,-0.0047304310
2021-04-14,0.0029723481,-0.0157951890,-0.0162377487,-0.0055535458,-0.0108751931,-0.0186903370,-0.0043309783,0.0025749040,-0.0112191013,-0.0031086087,-0.0101102048,0.0067999843,-0.0062140885,-0.0025203821,-0.0034153033,0.0171267229,-0.0035457277,0.0030174472
2021-04-15,0.0175916490,0.0056570330,0.0353445675,0.0193317496,0.0240382582,0.0063486967,0.0102438575,0.0159561864,0.0152979589,0.0136072685,0.0246217447,0.0060038034,0.0142004188,0.0081715694,0.0107424148,-0.0081569162,-0.0206058165,0.0382821845
2021-04-16,0.0056062711,-0.0025208436,-0.0148986472,-0.0010939254,0.0097549538,0.0074259645,0.0069105321,0.0179108587,0.0047783748,0.0092295585,0.0017799307,0.0070869578,-0.0039064374,0.0079983861,0.0033423429,-0.0100995855,0.0041402134,0.0025642099
2021-04-19,-0.0241288640,-0.0350675870,0.0129210957,0.0030709148,-0.0016982837,-0.0042401547,-0.0052075769,0.0020610289,-0.0076705637,0.0073437314,-0.0027541235,-0.0022222210,0.0051267597,-0.0043110243,-0.0049130240,-0.0186074573,-0.0289463255,-0.0029923307
2021-04-20,-0.0209012613,-0.0102596672,0.0124498299,-0.0046949026,-0.0000986416,-0.0221417177,-0.0090486438,0.0051150754,-0.0018549659,0.0079779615,0.0222717228,-0.0081663442,0.0025618780,0.0069596581,-0.0073216399,-0.0169141273,-0.0038995512,0.0171607205
2021-04-21,0.0624858102,0.0055328958,-0.0001240110,-0.0002895373,0.0989632128,0.0085080149,0.0214457681,0.0017836732,0.0089829783,0.0129640370,-0.0003489395,0.0052396257,0.0072675448,0.0097609052,0.0094622319,0.0007384213,0.0213135802,0.0057500071
2021-04-22,-0.0128149924,-0.0101785812,-0.0112378926,-0.0113371606,-0.0355852722,-0.0210576473,-0.0111998695,-0.0204242684,-0.0130859636,-0.0010777233,-0.0002613744,0.0003721938,0.0034447695,0.0014368950,-0.0091332305,-0.0040255254,-0.0177171467,-0.0056918730
2021-04-23,0.0368110510,0.0242138173,0.0001951228,0.0210475205,0.0184607094,0.0191357503,0.0100450926,0.0089279970,0.0154760096,-0.0012139329,0.0016569797,0.0096762406,0.0071670602,0.0126006278,0.0108423909,0.0025935315,0.0287893668,0.0095073056
2021-04-26,-0.0007004305,0.0122714631,-0.0015876053,0.0043479727,-0.0109533267,0.0024634168,-0.0071329334,-0.0079481822,0.0015317531,0.0005403854,0.0030467017,-0.0070032872,-0.0042606073,-0.0108465230,0.0020877791,0.0144794092,0.0242752145,-0.0111165060
2021-04-27,0.0035349988,-0.0116562531,-0.0043097213,-0.0082036650,-0.0052659157,0.0045828462,0.0023832540,-0.0267599279,0.0016058169,-0.0056682311,-0.0032110530,-0.0007424167,0.0312002525,0.0005472431,-0.0002154004,-0.0024669758,-0.0020573727,-0.0034353328
2021-04-28,-0.0111026691,-0.0153318860,-0.0091054902,0.0297077589,0.0086024790,0.0064791172,-0.0105783005,-0.0091105676,-0.0282856858,0.0059718987,0.0021767914,-0.0003714442,-0.0078947664,-0.0105690731,-0.0002876015,0.0046473952,-0.0132760932,0.0002278901
2021-04-29,-0.0042984363,0.0154397705,-0.0018374501,0.0142938906,-0.0064112940,0.0194443857,0.0076612712,0.0091388942,-0.0080531072,0.0016189268,0.0101650941,-0.0060890065,0.0079350425,0.0332034186,0.0063728123,0.0078313993,-0.0046798813,0.0176387538
2021-04-30,-0.0217065401,-0.0216388846,0.0207907594,-0.0164077515,0.0020621161,-0.0088922408,-0.0120965488,0.0031284961,-0.0013067887,-0.0039061208,0.0022361116,-0.0076104810,0.0013232686,-0.0058823157,-0.0065704810,0.0061311908,-0.0198155116,-0.0068486538
2021-05-03,0.0126889388,-0.0132835949,-0.0134717657,-0.0044274656,0.0029478921,-0.0029257230,0.0100057088,0.0172345544,-0.0012688127,0.0187964424,-0.0044625469,0.0111197719,-0.0030687705,0.0089908923,0.0021567784,-0.0095970065,-0.0068526386,0.0178034525
2021-05-04,-0.0388584075,-0.0124407016,-0.0014345879,-0.0154711809,-0.0213935075,0.0138235701,-0.0197436934,0.0122635125,-0.0161599173,-0.0160604752,-0.0035340330,-0.0170649594,0.0074369916,0.0082001001,-0.0061691982,-0.0184092209,-0.0050025520,0.0134022562
2021-05-05,0.0204773352,-0.0015971329,-0.0239850947,0.0034419506,-0.0124736405,0.0131207232,0.0304240966,0.0244952969,-0.0053269162,-0.0008094687,-0.0224049250,0.0154322027,0.0039475470,-0.0127667389,0.0003126585,-0.0019440079,0.0001733096,0.0028201901
2021-05-06,0.0038324290,0.0107025849,0.0087737699,0.0097547988,0.0048425542,0.0201245475,0.0164262011,0.0056011137,0.0132266094,0.0017550977,0.0151314009,0.0049392104,-0.0087747525,-0.0063509556,0.0079855856,0.0059445650,0.0140406033,0.0059880297
2021-05-07,0.0220846842,0.0089167409,0.0205555937,0.0062378184,0.0173657425,0.0034226971,0.0085356852,0.0078914532,0.0109318742,0.0196766599,0.0113319289,0.0113421503,-0.0038994947,0.0029262775,0.0072780595,0.0149404634,-0.0014531912,0.0064581937
2021-05-10,-0.0475425503,-0.0364132326,0.0091805370,-0.0255873862,-0.0260182223,-0.0001240235,0.0069583557,-0.0033775932,-0.0209143978,0.0081944642,0.0015514483,-0.0093457774,-0.0001350625,-0.0008958638,-0.0099024072,-0.0108881206,-0.0386884934,0.0077575006
2021-05-11,0.0054205632,0.0091030762,-0.0027223265,-0.0094644920,0.0023478491,-0.0166235734,-0.0079733318,-0.0000513941,-0.0038433984,0.0044571457,-0.0115318052,-0.0298112629,-0.0090009241,-0.0273849000,-0.0089245905,-0.0021785037,0.0048079868,-0.0218344975
2021-05-12,-0.0456349128,-0.0401979410,-0.0176591503,-0.0307525242,-0.0298296162,-0.0068749970,-0.0155051710,-0.0079589856,-0.0293626013,0.0185332987,-0.0216785250,-0.0070011799,-0.0250226001,-0.0262857490,-0.0212454297,-0.0363629655,-0.0411165322,-0.0153754140
2021-05-13,0.0352396473,0.0194612633,0.0142767039,0.0130851219,0.0108401888,0.0257226559,0.0135041729,0.0134653702,0.0168618798,0.0108916715,0.0100561146,0.0086172371,0.0187712228,0.0270765060,0.0120125992,0.0144057084,0.0049904651,0.0078693917
2021-05-14,0.0395930041,0.0255917856,0.0092110763,0.0221348778,0.0155863569,0.0155414440,0.0108069969,0.0065145682,0.0210672966,0.0026619278,0.0101322322,0.0233007974,0.0020803146,-0.0014221894,0.0153554500,0.0184802809,0.0341147349,0.0030350136
2021-05-17,-0.0191584433,-0.0038038910,-0.0096809986,0.0046261130,-0.0196428940,0.0040240750,-0.0009628091,-0.0034655304,-0.0119684472,0.0187105140,-0.0040121633,-0.0060719230,-0.0121137563,-0.0111033254,-0.0025445259,-0.0016068482,-0.0236528320,-0.0028550466
2021-05-18,-0.0049736425,-0.0140929274,0.0044512421,-0.0115556825,-0.0029252813,-0.0140885336,-0.0095716799,-0.0046028530,-0.0085650337,-0.0116655225,0.0069181527,-0.0030544275,-0.0005311754,-0.0128819129,-0.0086158651,-0.0099588672,0.0094716981,0.0042826272
2021-05-19,-0.0022300237,0.0183982459,0.0000417979,0.0039912878,0.0028725004,-0.0076379505,-0.0064766631,0.0096592066,0.0024739035,0.0051484085,0.0032179844,0.0053617058,-0.0035348373,0.0014858804,-0.0026218098,-0.0048771819,0.0140746515,-0.0021442134
2021-05-20,0.0285198993,0.0300642769,0.0178371576,0.0156063795,0.0192176016,-0.0017376229,0.0069579337,0.0153684330,0.0138201945,0.0097435968,0.0174252082,0.0137143130,0.0144220739,0.0104138610,0.0107579224,0.0270407922,0.0078288732,-0.0021003494
2021-05-21,-0.0147202168,-0.0082639321,-0.0039829911,-0.0055571580,-0.0092114586,0.0113784240,0.0014760340,0.0017540782,-0.0053147018,0.0058148796,0.0014485515,-0.0033821938,0.0053029102,0.0079296327,-0.0008188337,-0.0041753953,-0.0126234144,0.0073172678
2021-05-24,0.0308659855,0.0176182912,-0.0026470343,0.0291658167,0.0120365004,0.0054099266,0.0090428388,0.0057033365,0.0228820035,0.0049199076,0.0052752449,0.0079186208,0.0105042365,0.0041060248,0.0101945534,0.0231611576,0.0159140834,-0.0016520218
2021-05-25,0.0202442202,0.0007622081,0.0165352004,0.0007750315,0.0132826686,-0.0103340267,-0.0000662552,-0.0089543711,0.0037483051,-0.0161566031,0.0002538387,-0.0029928009,0.0032175070,0.0008196135,-0.0022187931,-0.0035776040,0.0057205066,0.0051098961
2021-05-26,-0.0096980757,0.0020673403,0.0001767641,0.0073808623,-0.0078367567,-0.0001233421,-0.0049132932,0.0088845666,-0.0009136014,-0.0004975797,-0.0056693369,-0.0041277018,-0.0032297683,0.0002112288,0.0019845108,0.0135787475,0.0150507043,0.0003874979
2021-05-27,-0.0010211549,0.0156138867,-0.0004080423,-0.0074065427,-0.0059806280,0.0155718068,0.0033697679,-0.0089058881,-0.0086685626,-0.0189196607,-0.0055315141,-0.0113037675,0.0068853988,0.0049383309,0.0005250464,0.0458263962,-0.0019827789,-0.0012343795
2021-05-28,0.0156064705,0.0099425825,0.0022173912,-0.0024676479,0.0093724255,-0.0006694847,-0.0005986799,0.0027108793,0.0014841579,0.0010150710,0.0083861588,-0.0041920368,0.0056314743,-0.0028118472,0.0017887719,-0.0010162234,0.0137340450,-0.0018897480
2021-06-01,-0.0054331217,-0.0085110546,0.0036648371,0.0103231636,-0.0072905844,0.0110207442,0.0055224133,-0.0066086785,-0.0091316966,0.0036753090,0.0168874877,0.0045924046,-0.0035333369,-0.0158377909,-0.0008807316,0.0171537081,0.0097987989,-0.0126238679
2021-06-02,0.0034085806,0.0115736631,0.0253036352,-0.0044473933,-0.0173435952,0.0000599548,-0.0043822968,0.0035784100,-0.0004040451,-0.0042933595,0.0159391099,0.0015239647,0.0018731949,0.0170567181,0.0015721860,-0.0007120217,0.0037129365,-0.0021392297
2021-06-03,-0.0121641301,-0.0188505673,0.0249431499,-0.0097064960,-0.0059522536,0.0006625908,-0.0052023084,0.0179279415,-0.0064294020,0.0105264394,0.0010678197,-0.0045646960,-0.0048080610,0.0040018365,-0.0037111050,0.0018952893,-0.0179067557,0.0051990134
2021-06-04,0.0261448525,0.0219451041,0.0107458800,0.0195904262,0.0181227660,0.0016250077,0.0051624017,-0.0033548083,0.0206745178,0.0159386744,0.0042667947,0.0042034115,0.0088350346,0.0084696940,0.0091458155,0.0068860870,0.0230269789,-0.0056867849
2021-06-07,-0.0019315700,-0.0236212616,0.0123122577,0.0036474041,-0.0003968441,-0.0046866309,-0.0276130936,0.1014751317,0.0120421425,0.0030884735,0.0023694859,-0.0030441280,-0.0094668417,-0.0087105103,-0.0009702658,-0.0041333749,-0.0107941113,-0.0132874890
2021-06-08,-0.0018328187,-0.0005389293,0.0271677692,-0.0016068874,0.0030681709,-0.0039837852,0.0031555082,-0.0081789809,-0.0048855810,0.0133004434,0.0079883866,0.0129770883,0.0065130668,0.0082889706,0.0002132959,0.0097351871,-0.0194551730,0.0037224491
2021-06-09,0.0027325017,0.0008630429,-0.0081429609,0.0039609819,0.0078807147,-0.0124849959,-0.0069061908,0.0240145751,0.0040385108,0.0147057321,-0.0004043560,0.0052750755,0.0028019973,0.0005722177,-0.0014919788,-0.0074740509,0.0104379389,-0.0015928829
2021-06-10,0.0254177837,0.0102168034,0.0160245656,0.0112917640,0.0224936397,-0.0155885630,-0.0005164223,0.0333626569,0.0143932110,0.0152114293,0.0216001475,0.0052473159,0.0060318558,0.0055121407,0.0046484581,-0.0060239125,0.0094766603,0.0009723243
2021-06-11,-0.0041575015,0.0043316736,-0.0084447755,-0.0020245071,0.0059710574,-0.0006860793,0.0030654870,-0.0404641852,0.0025269750,-0.0036573958,-0.0124326684,0.0059656740,0.0122775906,0.0148941183,0.0016525152,0.0029393059,0.0000846844,-0.0089668378
2021-06-14,0.0176462862,0.0108987027,0.0097421390,0.0076989082,0.0098580179,-0.0169691136,-0.0010645384,0.0089698371,0.0077551592,-0.0002369505,0.0116270995,0.0059302958,0.0109746406,0.0098854722,0.0022389662,0.0105296113,0.0231714791,0.0031920247
2021-06-15,-0.0106438737,-0.0106972877,-0.0181920205,-0.0083792060,-0.0004925946,-0.0151680389,0.0000000000,-0.0114110298,-0.0058873588,0.0016584429,-0.0190393163,0.0033162231,-0.0032954406,-0.0008828028,-0.0018342711,0.0113467971,-0.0127285941,0.0028057080
2021-06-16,-0.0038900502,-0.0106002323,0.0011991476,-0.0053286693,-0.0010776095,0.0070245260,-0.0046404834,-0.0123479090,-0.0037928013,-0.0111152444,-0.0139679704,-0.0051414067,-0.0192545316,-0.0082319609,-0.0055832814,-0.0166741169,-0.0119715104,-0.0075697658
2021-06-17,-0.0003147664,0.0116372766,0.0067779686,0.0080399961,0.0155952315,-0.0288607010,-0.0080123265,0.0065683665,0.0136761331,-0.0102832896,0.0098007894,0.0029531077,0.0023356796,0.0188409947,-0.0003317704,0.0034424833,0.0131923323,0.0002519234
2021-06-18,-0.0397235181,-0.0162790377,0.0089642276,-0.0134095260,-0.0069490328,-0.0253029847,-0.0181731470,-0.0164709783,-0.0056342704,-0.0059199364,-0.0247942441,-0.0206109652,-0.0120685825,-0.0236157248,-0.0134903305,-0.0188460401,-0.0279550923,-0.0164941496
2021-06-21,0.0142757067,0.0102417496,-0.0003281220,0.0141662008,0.0172268437,0.0169687216,0.0223746730,0.0188514289,0.0123347337,0.0044968188,0.0252574426,0.0214205341,0.0197814762,0.0225487723,0.0143160135,0.0244300162,-0.0142497737,0.0223437831
2021-06-22,0.0075810162,-0.0003446030,0.0000848206,0.0042524532,0.0089037594,-0.0014622952,0.0070057346,-0.0055236915,0.0109658947,-0.0059287368,-0.0049760141,-0.0047829293,0.0036873188,0.0108629620,0.0053461973,0.0120281299,0.0016645533,0.0015575965
2021-06-23,-0.0060657428,0.0047580975,-0.0231103547,-0.0016636201,0.0038361487,0.0060578460,-0.0192524086,-0.0195991493,-0.0009039373,-0.0062073411,-0.0070502580,0.0003697039,-0.0055432843,-0.0075026280,-0.0012053227,0.0053460731,0.0150441245,-0.0078507339
2021-06-24,0.0195845838,0.0072860091,-0.0301657204,0.0030542548,-0.0009387639,0.0091980669,0.0012992692,0.0731000042,0.0053531896,0.0067360571,0.0012382451,0.0070213085,0.0090939422,0.0258215031,0.0059157438,-0.0038672899,0.0102541319,0.0083680169
2021-06-25,-0.0126472046,-0.0167212823,0.0052353840,0.0000692635,0.0041787121,0.0100979392,-0.0000703310,-0.0118041254,-0.0062621826,0.0072991637,0.0060198088,-0.0018348748,0.0096838314,0.0028699387,0.0035520770,-0.0099562535,-0.0060559145,0.0152429132
2021-06-28,0.0260851495,0.0229337204,0.0193004130,0.0002245412,0.0044696402,0.0018174813,0.0160641034,-0.0086872262,0.0139613724,0.0055556940,-0.0031147677,-0.0158086662,0.0042268460,-0.0037833769,0.0020157250,-0.0251328713,0.0264309311,-0.0086181770
2021-06-29,-0.0006107627,0.0092008048,0.0047714154,-0.0021502404,0.0091078121,-0.0012310334,0.0023473189,0.0050389119,0.0099732206,0.0064857351,-0.0013978101,-0.0056032453,-0.0008760938,-0.0005355854,0.0005380402,-0.0183909564,0.0051836439,-0.0083695522
2021-06-30,-0.0182468269,-0.0006497871,0.0003363133,-0.0014967477,-0.0011730467,0.0090825500,-0.0043736506,0.0006538693,-0.0018424548,-0.0003580812,-0.0158091811,0.0018782199,0.0054957779,-0.0003161446,0.0008419586,0.0047497090,-0.0005821933,0.0058779290
2021-07-01,-0.0166897162,-0.0150994958,-0.0061798920,0.0029077572,0.0085033023,0.0099007796,0.0060185529,0.0070148141,0.0025840806,0.0077595493,0.0037648821,0.0161229805,0.0005104078,0.0042634479,0.0055364875,0.0180600734,-0.0144808473,0.0111126314
2021-07-02,0.0121150463,-0.0031301216,0.0035856970,0.0229735984,0.0115369322,-0.0009602668,0.0031634249,0.0122439952,0.0222751220,0.0046194588,0.0087513136,0.0110701061,0.0045915273,0.0058951288,0.0076435154,0.0037330593,0.0041379921,0.0110399153
2021-07-06,-0.0024288901,0.0109151197,0.0232478164,0.0074446802,0.0105312578,-0.0167916938,-0.0111738682,0.0062405803,0.0000366495,0.0028299343,0.0124763794,0.0120438447,0.0033008024,0.0025085194,-0.0018215377,-0.0075743546,0.0095870318,0.0021986822
2021-07-07,0.0062838398,-0.0079024847,0.0106213884,0.0022505556,0.0070144977,0.0011733060,0.0139685743,0.0016991360,0.0081751811,0.0142271813,0.0061204817,0.0068517387,0.0173629391,0.0083957758,0.0035341744,-0.0031382004,-0.0149937498,0.0034124716
2021-07-08,-0.0238921802,0.0020444836,0.0004589656,-0.0113067004,-0.0029538460,-0.0172535905,-0.0189377845,0.0055124349,-0.0089666599,0.0097376802,-0.0014600536,-0.0157594017,-0.0136565902,-0.0050101158,-0.0081478754,-0.0109418551,-0.0032136069,-0.0041536726
2021-07-09,0.0262287999,0.0205740225,-0.0095026215,0.0037946737,-0.0011451425,0.0319995575,0.0199312025,-0.0089826099,0.0018743436,-0.0064292465,0.0185200358,0.0152838994,0.0124989238,-0.0057065649,0.0106745729,0.0198544749,0.0228216486,0.0052687561
2021-07-12,0.0237937301,0.0115997107,0.0112516934,0.0116079450,0.0086980779,0.0143159240,-0.0006493959,0.0043405313,-0.0022304285,0.0006931931,0.0161097666,0.0118280056,0.0024107757,-0.0070655217,0.0035819544,-0.0096961476,0.0171700552,0.0095361740
2021-07-13,-0.0019641542,-0.0035821704,-0.0078475021,0.0028823177,-0.0029195114,-0.0148734965,-0.0095719882,-0.0030083305,0.0131976024,0.0006929091,-0.0141275133,0.0053133817,-0.0012852956,-0.0068003978,-0.0034088924,-0.0078020168,0.0103562636,0.0060090518
2021-07-14,0.0142835178,-0.0049998937,0.0106920898,0.0070323428,-0.0012235754,-0.0034050039,0.0047288727,0.0044622775,0.0054450653,0.0032310426,0.0049358465,0.0028188757,0.0098604826,0.0039856495,0.0014921413,-0.0040398731,0.0039548385,-0.0090790146
2021-07-15,-0.0175432668,-0.0088247295,0.0026447649,-0.0096072109,-0.0014867686,0.0021918995,0.0032975947,-0.0206472596,-0.0052384084,0.0077063942,0.0055454103,-0.0056219040,0.0002671761,0.0022896648,-0.0034153817,-0.0145214309,-0.0551491003,0.0128030676
2021-07-16,-0.0234682615,-0.0194200327,-0.0030814570,-0.0002756454,-0.0037224560,-0.0228354371,-0.0067796176,0.0042773107,-0.0009965321,0.0119850987,0.0027574486,0.0038871163,-0.0012741079,0.0070470876,-0.0078436893,-0.0046813084,-0.0152303658,-0.0008331951
2021-07-19,-0.0049748992,-0.0051276175,0.0034036029,-0.0188390850,-0.0188609557,-0.0325191247,-0.0186160249,0.0072267306,-0.0133213408,-0.0037223076,-0.0039283211,-0.0218233996,-0.0087657602,-0.0127166561,-0.0147680015,-0.0409105576,-0.0033694826,-0.0253515144
2021-07-20,0.0000730439,0.0062704903,-0.0019777654,0.0130963343,0.0245228811,0.0186432171,0.0200231941,0.0037585078,0.0083388923,-0.0092831325,0.0095439020,0.0075566643,0.0204268044,0.0176708492,0.0143305991,0.0477570404,0.0091027121,0.0095587693
2021-07-21,0.0540165200,0.0222582340,-0.0154806428,0.0106131982,-0.0105858177,0.0210403074,0.0131899016,0.0096586191,0.0074463753,0.0148552593,-0.0085161426,0.0032142920,0.0045365806,0.0016329895,0.0080960908,0.0191146718,0.0126289112,0.0040438357
2021-07-22,0.0123719030,-0.0056157347,0.0012931561,0.0068405156,0.0306368454,-0.0126257641,0.0034671141,0.0050572380,0.0168445361,-0.0066434304,0.0021277779,0.0110358936,-0.0044351428,0.0036926717,0.0020943124,-0.0024967009,-0.0111139693,0.0027249789
2021-07-23,0.0249616114,0.0143180845,0.0154235027,0.0357690023,0.0026388779,-0.0019215264,0.0121602923,0.0237326069,0.0123369408,0.0286783932,0.0056616830,0.0045775401,0.0102317423,-0.0002388563,0.0102879809,0.0006335663,0.0019731510,0.0046421365
2021-07-26,0.0079529966,-0.0018835033,-0.0047630059,0.0076682196,-0.0106097699,0.0067048642,-0.0011377294,-0.0038500340,-0.0021406570,-0.0163085584,0.0007035636,-0.0091132153,-0.0137928813,-0.0121864053,0.0024548600,0.0046321746,-0.0097609188,-0.0099593431
2021-07-27,-0.0112586470,-0.0142669260,0.0148520398,-0.0159287438,0.0092951472,-0.0013189419,0.0012731823,0.0015211966,-0.0086835288,0.0042567888,0.0094547568,0.0028299186,0.0072278189,-0.0014757201,-0.0045578518,-0.0032736887,-0.0182447324,0.0037723135
2021-07-28,0.0191256365,0.0048174317,-0.0065572866,0.0317968297,-0.0026459855,0.0016506559,-0.0066587960,0.0120290076,-0.0011167560,0.0205242019,-0.0120752769,0.0035272109,-0.0100542705,-0.0029069268,-0.0004098000,0.0000155135,0.0134755231,-0.0142857394
2021-07-29,0.0076986591,0.0135244785,-0.0597027220,-0.0023253595,0.0092442376,0.0085696742,0.0087248366,-0.0047869089,0.0009783512,-0.0013115626,0.0020371909,0.0330403307,0.0071463926,0.0291067767,0.0041474748,0.0098222568,0.0093853449,0.0071119949
2021-07-30,0.0013452037,0.0026647917,0.0432742811,-0.0077406351,0.0101580264,-0.0079737797,0.0265151676,-0.0074591462,-0.0055494855,0.0134616364,0.0011728341,0.0081660838,-0.0010368890,0.0121583383,-0.0048567243,-0.0210720898,0.0042188639,0.0003398043
2021-08-02,0.0037953744,-0.0014831322,-0.0017306946,0.0009500906,0.0010994159,-0.0040192195,-0.0233254998,0.0127308006,-0.0003161949,0.0043198977,0.0032803617,-0.0047248158,-0.0060854863,0.0128989183,-0.0020978291,-0.0090317390,0.0018862087,0.0081264957
2021-08-03,0.0128369534,0.0043531162,0.0016115923,0.0057505778,0.0071129892,0.0113783044,0.0089935917,0.0380779436,0.0080751766,0.0012901758,0.0094190175,0.0206849856,0.0080679531,0.0041449789,0.0081353668,-0.0052571082,0.0132637486,0.0152322895
2021-08-04,0.0204609219,0.0020749941,0.0097889543,-0.0037198045,-0.0087334169,-0.0107921449,0.0089128906,0.0253135734,-0.0021243394,0.0546606203,-0.0059381742,0.0149501946,-0.0044284215,0.0079122293,-0.0049188447,-0.0250808072,0.0027868109,-0.0008531754
2021-08-05,-0.0009176951,-0.0002663844,0.0027525198,0.0083330364,0.0284797671,0.0126287374,-0.0025850030,0.0065531144,0.0105056849,0.0497912927,0.0120250055,0.0049422663,-0.0005916165,0.0050511432,0.0063327460,0.0136988522,0.0040424172,-0.0245530776
2021-08-06,-0.0144321255,-0.0045935680,-0.0126049620,-0.0037651665,0.0107152900,0.0284036316,0.0034118886,-0.0028389336,-0.0002072571,-0.0351114651,-0.0056725694,-0.0222951717,-0.0037971965,-0.0003170545,0.0016525133,0.0073012072,-0.0084716591,0.0095577534
2021-08-09,0.0068939916,-0.0015447479,-0.0062915927,0.0086526590,0.0019223035,-0.0010793341,-0.0085329668,0.0141208669,-0.0039038761,0.0117610798,0.0023124180,0.0013414700,-0.0053284942,-0.0123872806,-0.0008136692,-0.0009536758,0.0000844520,-0.0102380586
